timestamp,concurrent_players,cpu_usage_percent,memory_usage_gb,network_in_mbps,network_out_mbps,tick_rate,hour,day_of_week,is_weekend,anomaly,anomaly_type,server_id,realm
2026-03-11 12:00:00,160,68.5,24.0,133.3,93.7,55,12,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 13:00:00,56,40.7,22.8,116.8,106.7,56,13,2,0,1,sudden_drop,realm1-shard1,alpha-realm-1
2026-03-11 14:00:00,160,63.0,24.2,137.3,97.5,59,14,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 15:00:00,160,61.7,23.8,117.1,88.2,57,15,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 16:00:00,160,67.9,21.9,117.9,87.5,54,16,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 17:00:00,160,58.1,24.1,97.6,108.2,60,17,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 18:00:00,170,61.7,25.6,154.5,92.2,59,18,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 19:00:00,185,66.7,26.0,140.3,124.7,56,19,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 20:00:00,200,76.0,28.9,163.6,138.3,46,20,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 21:00:00,215,75.2,26.8,151.3,104.0,47,21,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 22:00:00,228,72.2,30.6,191.1,153.8,51,22,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-11 23:00:00,238,76.6,29.1,175.2,173.7,44,23,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 00:00:00,245,76.6,29.8,193.2,150.8,46,0,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 01:00:00,248,76.8,30.9,216.0,157.8,46,1,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 02:00:00,248,83.6,30.4,214.2,164.4,39,2,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 03:00:00,243,73.3,30.5,194.0,141.7,50,3,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 04:00:00,235,83.7,30.2,152.6,143.7,39,4,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 05:00:00,224,78.6,30.8,239.1,114.7,44,5,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 06:00:00,211,77.3,27.8,203.7,128.7,46,6,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 07:00:00,196,68.4,24.4,171.3,125.1,55,7,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 08:00:00,181,67.0,27.1,129.7,116.3,54,8,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 09:00:00,166,59.1,22.7,130.5,115.6,61,9,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 10:00:00,161,61.9,23.4,117.9,85.0,59,10,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 11:00:00,161,66.0,24.1,154.1,88.6,55,11,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 12:00:00,161,69.2,23.8,134.1,125.0,51,12,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 13:00:00,161,59.6,25.1,113.1,94.3,57,13,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 14:00:00,161,62.5,24.2,119.4,99.6,58,14,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 15:00:00,161,63.4,22.2,151.2,95.6,56,15,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 16:00:00,161,58.4,26.7,160.8,84.3,61,16,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 17:00:00,161,66.3,23.7,159.4,121.0,56,17,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 18:00:00,171,62.9,24.2,151.9,94.7,57,18,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 19:00:00,186,67.7,27.3,143.7,94.7,52,19,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 20:00:00,201,69.4,27.7,96.0,113.8,53,20,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 21:00:00,216,70.7,29.3,178.7,99.6,49,21,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 22:00:00,229,76.2,33.7,183.2,127.6,45,22,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-12 23:00:00,239,77.2,30.5,194.0,128.9,44,23,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 00:00:00,246,77.8,31.1,197.9,156.9,45,0,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 01:00:00,249,76.9,32.1,172.7,139.3,48,1,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 02:00:00,249,81.1,33.5,210.3,162.7,43,2,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 03:00:00,244,85.5,29.2,207.8,167.4,38,3,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 04:00:00,236,78.0,27.7,202.4,153.3,43,4,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 05:00:00,225,79.5,28.7,198.9,131.8,45,5,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 06:00:00,212,67.6,25.9,181.7,129.3,52,6,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 07:00:00,197,71.1,26.3,149.4,95.3,51,7,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 08:00:00,254,78.4,26.2,144.2,107.2,56,8,4,0,1,bot_influx,realm1-shard1,alpha-realm-1
2026-03-13 09:00:00,167,59.2,22.7,135.4,87.3,61,9,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 10:00:00,162,61.2,21.4,131.8,107.6,58,10,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 11:00:00,162,68.9,23.7,149.6,135.8,52,11,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 12:00:00,162,68.0,24.8,142.5,104.7,54,12,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 13:00:00,162,65.1,21.0,171.1,67.3,59,13,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 14:00:00,162,58.0,24.8,173.7,91.8,61,14,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 15:00:00,162,63.4,24.8,131.2,99.0,57,15,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 16:00:00,162,65.4,25.0,52.9,98.5,55,16,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 17:00:00,162,64.9,25.4,154.3,86.2,55,17,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 18:00:00,172,58.6,27.8,126.8,106.9,58,18,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 19:00:00,187,65.1,25.4,133.6,93.6,55,19,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 20:00:00,202,71.1,27.6,153.6,107.0,49,20,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 21:00:00,216,76.0,28.1,163.9,139.3,48,21,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-13 22:00:00,229,98.0,30.0,488.5,122.2,32,22,4,0,1,ddos_spike,realm1-shard1,alpha-realm-1
2026-03-13 23:00:00,240,77.6,33.3,160.8,152.1,47,23,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 00:00:00,272,84.5,32.1,196.0,142.7,41,0,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 01:00:00,275,87.9,33.1,226.9,191.5,37,1,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 02:00:00,274,87.1,36.4,231.7,152.8,38,2,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 03:00:00,270,85.9,35.5,228.8,158.6,38,3,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 04:00:00,262,98.0,32.6,484.75,162.2,25,4,5,1,1,ddos_spike,realm1-shard1,alpha-realm-1
2026-03-14 05:00:00,251,72.5,33.4,181.2,142.1,51,5,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 06:00:00,237,76.1,31.3,179.5,144.4,46,6,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 07:00:00,223,79.1,31.7,183.2,142.4,42,7,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 08:00:00,207,77.8,28.0,195.3,138.6,46,8,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 09:00:00,193,72.6,28.1,113.5,127.7,50,9,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 10:00:00,187,70.4,29.9,145.2,109.6,50,10,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 11:00:00,187,70.2,26.8,122.9,110.0,50,11,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 12:00:00,188,66.6,26.1,117.4,148.0,53,12,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 13:00:00,188,68.3,27.1,169.7,127.0,52,13,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 14:00:00,188,75.5,25.5,161.3,99.0,47,14,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 15:00:00,188,65.1,29.6,159.4,114.3,55,15,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 16:00:00,188,75.3,26.3,168.8,107.8,46,16,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 17:00:00,188,67.6,25.6,140.8,110.8,52,17,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 18:00:00,198,75.9,25.8,149.7,100.4,46,18,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 19:00:00,213,67.7,30.1,214.1,121.6,54,19,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 20:00:00,228,78.4,31.2,177.5,164.0,44,20,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 21:00:00,242,75.6,30.5,208.3,153.9,49,21,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 22:00:00,255,75.2,33.3,204.1,115.6,48,22,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-14 23:00:00,265,83.6,31.2,175.0,177.3,38,23,5,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 00:00:00,273,88.2,34.5,177.5,180.1,38,0,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 01:00:00,275,81.1,35.1,208.4,159.6,44,1,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 02:00:00,275,78.5,37.0,241.1,175.8,44,2,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 03:00:00,271,83.4,32.9,232.6,149.7,39,3,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 04:00:00,263,82.0,31.3,228.7,150.7,42,4,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 05:00:00,252,82.6,30.8,181.9,173.7,41,5,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 06:00:00,238,81.6,28.8,222.7,138.7,41,6,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 07:00:00,223,98.0,31.4,397.75,105.8,25,7,6,1,1,ddos_spike,realm1-shard1,alpha-realm-1
2026-03-15 08:00:00,208,79.9,30.3,170.7,123.9,43,8,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 09:00:00,194,70.8,27.1,155.0,115.2,50,9,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 10:00:00,188,67.5,27.9,146.9,130.8,53,10,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 11:00:00,188,62.4,26.2,177.2,113.0,57,11,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 12:00:00,262,82.8,25.9,136.3,106.5,52,12,6,1,1,bot_influx,realm1-shard1,alpha-realm-1
2026-03-15 13:00:00,188,67.5,25.5,123.4,128.5,53,13,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 14:00:00,188,72.7,25.6,150.8,114.6,50,14,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 15:00:00,188,70.7,23.7,142.4,101.5,50,15,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 16:00:00,188,64.1,26.4,217.9,130.1,54,16,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 17:00:00,188,69.5,26.0,163.9,115.7,51,17,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 18:00:00,199,73.5,28.2,151.0,119.4,47,18,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 19:00:00,213,79.5,28.6,149.3,130.5,44,19,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 20:00:00,229,79.8,29.7,145.6,121.3,44,20,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 21:00:00,243,81.8,30.0,173.9,137.9,40,21,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 22:00:00,256,81.3,32.7,207.1,153.7,44,22,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-15 23:00:00,266,84.4,34.6,241.3,156.7,38,23,6,1,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 00:00:00,248,84.6,30.1,220.8,167.9,42,0,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 01:00:00,252,75.0,32.3,206.2,154.5,47,1,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 02:00:00,251,78.8,32.4,194.3,163.4,43,2,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 03:00:00,247,76.4,30.6,203.0,148.3,45,3,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 04:00:00,238,79.4,30.0,180.0,158.6,45,4,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 05:00:00,227,80.8,30.1,216.0,142.2,42,5,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 06:00:00,214,71.1,26.8,167.4,128.6,50,6,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 07:00:00,199,61.3,27.6,157.5,119.2,61,7,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 08:00:00,184,66.5,24.3,102.9,96.1,53,8,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 09:00:00,170,69.3,25.9,132.1,109.6,52,9,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 10:00:00,164,66.7,27.3,147.9,97.8,56,10,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 11:00:00,164,66.2,22.5,109.8,90.9,55,11,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 12:00:00,164,63.4,24.5,116.2,115.0,54,12,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 13:00:00,164,59.4,22.7,147.1,79.6,60,13,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 14:00:00,164,66.6,25.3,101.7,92.1,52,14,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 15:00:00,164,61.2,21.8,152.4,113.8,61,15,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 16:00:00,164,73.3,24.5,120.6,103.1,48,16,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 17:00:00,164,66.8,22.4,123.4,97.7,59,17,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 18:00:00,174,64.0,24.4,116.7,108.2,59,18,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 19:00:00,189,66.6,24.6,158.8,116.1,53,19,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 20:00:00,204,71.3,28.8,212.4,99.7,50,20,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 21:00:00,219,73.5,27.8,190.8,126.2,50,21,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 22:00:00,232,81.2,31.1,168.3,163.4,44,22,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-16 23:00:00,242,79.3,30.7,216.3,135.3,45,23,0,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 00:00:00,249,76.9,31.7,192.9,144.6,48,0,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 01:00:00,252,87.9,32.4,229.1,143.1,37,1,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 02:00:00,262,95.0,31.0,217.7,149.9,43,2,1,0,1,bot_influx,realm1-shard1,alpha-realm-1
2026-03-17 03:00:00,247,82.5,32.0,138.7,139.5,41,3,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 04:00:00,239,75.6,33.2,171.1,150.7,48,4,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 05:00:00,228,77.5,28.7,201.3,139.8,46,5,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 06:00:00,215,74.9,30.4,175.0,140.6,48,6,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 07:00:00,200,63.4,29.4,139.5,104.2,58,7,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 08:00:00,185,76.4,24.5,135.3,105.9,43,8,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 09:00:00,170,70.8,22.1,97.9,98.6,51,9,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 10:00:00,165,63.1,24.3,130.2,105.8,57,10,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 11:00:00,165,60.3,23.0,176.2,87.1,62,11,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 12:00:00,165,66.1,26.6,148.1,112.7,52,12,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 13:00:00,165,65.0,23.9,175.8,116.8,58,13,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 14:00:00,165,66.1,22.6,149.6,84.2,55,14,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 15:00:00,165,65.5,22.1,152.5,91.6,56,15,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 16:00:00,165,66.7,25.5,171.5,91.0,57,16,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 17:00:00,165,70.5,23.0,139.5,138.5,52,17,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 18:00:00,175,68.8,24.9,136.3,98.6,53,18,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 19:00:00,190,65.0,27.7,172.7,139.2,56,19,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 20:00:00,205,77.4,27.0,193.1,104.0,45,20,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 21:00:00,220,81.2,29.1,166.4,117.2,43,21,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 22:00:00,233,89.5,30.3,172.0,129.5,35,22,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-17 23:00:00,243,74.2,32.4,197.2,133.1,48,23,1,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 00:00:00,250,81.0,32.9,216.6,146.0,39,0,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 01:00:00,253,72.2,32.0,218.4,141.2,50,1,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 02:00:00,253,82.8,32.4,173.9,139.5,41,2,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 03:00:00,248,77.4,31.3,236.6,166.2,45,3,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 04:00:00,240,85.9,28.8,179.2,162.4,39,4,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 05:00:00,229,73.1,30.4,177.9,151.6,47,5,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 06:00:00,216,67.1,31.6,154.7,137.5,57,6,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 07:00:00,201,69.3,26.0,214.8,122.0,52,7,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 08:00:00,186,60.6,24.7,153.6,104.1,59,8,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 09:00:00,171,68.8,23.1,119.8,88.3,51,9,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 10:00:00,166,56.6,25.0,150.1,105.0,60,10,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 11:00:00,166,65.0,24.6,148.2,82.0,58,11,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 12:00:00,166,56.6,23.7,129.0,84.7,61,12,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 13:00:00,166,63.6,22.6,149.6,116.9,58,13,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 14:00:00,166,71.5,24.1,116.3,128.1,51,14,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 15:00:00,166,66.3,21.6,122.9,105.5,54,15,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 16:00:00,166,61.4,24.2,92.6,116.2,56,16,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 17:00:00,166,64.8,25.2,106.3,95.9,55,17,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 18:00:00,176,66.8,23.0,177.0,85.5,54,18,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 19:00:00,191,71.3,24.0,185.6,123.8,52,19,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 20:00:00,206,66.6,30.1,166.1,132.1,55,20,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 21:00:00,220,77.0,28.2,209.3,133.1,48,21,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 22:00:00,233,66.1,32.1,183.2,136.2,56,22,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-18 23:00:00,244,76.4,31.2,190.3,160.8,46,23,2,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 00:00:00,251,78.2,31.9,201.9,135.8,42,0,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 01:00:00,254,83.3,33.0,200.7,140.8,43,1,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 02:00:00,253,80.6,31.0,198.1,136.7,45,2,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 03:00:00,249,74.2,32.1,222.1,150.7,46,3,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 04:00:00,241,74.4,30.6,195.8,128.3,50,4,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 05:00:00,230,77.2,28.1,198.2,127.7,46,5,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 06:00:00,216,73.6,29.2,193.4,119.0,49,6,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 07:00:00,275,94.0,27.0,169.4,117.3,55,7,3,0,1,viral_spike,realm1-shard1,alpha-realm-1
2026-03-19 08:00:00,186,66.6,25.6,129.4,89.3,56,8,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 09:00:00,172,68.7,22.7,110.5,104.5,53,9,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 10:00:00,166,62.8,26.3,135.8,118.3,58,10,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 11:00:00,166,64.5,25.3,129.4,101.6,57,11,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 12:00:00,167,73.7,25.5,135.3,123.3,48,12,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 13:00:00,167,59.4,23.6,133.3,120.2,59,13,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 14:00:00,167,57.7,21.4,185.3,111.9,58,14,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 15:00:00,167,68.2,27.0,107.0,101.3,52,15,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 16:00:00,167,62.3,23.9,93.8,100.5,57,16,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 17:00:00,167,63.8,22.9,140.2,111.7,56,17,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 18:00:00,177,63.7,25.6,134.1,100.3,57,18,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 19:00:00,192,68.5,28.2,159.9,87.0,52,19,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 20:00:00,207,78.7,27.8,177.3,131.6,45,20,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 21:00:00,221,78.0,31.1,202.5,115.6,43,21,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 22:00:00,234,80.6,32.1,157.1,126.0,43,22,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-19 23:00:00,244,73.3,29.8,184.1,146.4,49,23,3,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 00:00:00,252,75.8,31.2,210.2,149.8,46,0,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 01:00:00,255,69.5,33.9,219.4,131.8,52,1,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 02:00:00,254,77.5,28.3,247.1,154.9,43,2,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 03:00:00,250,83.8,31.8,219.1,164.5,41,3,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 04:00:00,242,80.6,29.1,192.5,128.3,44,4,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 05:00:00,231,75.7,29.5,167.0,157.7,48,5,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 06:00:00,217,74.0,28.4,162.3,106.8,50,6,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 07:00:00,202,68.6,26.9,149.7,153.0,53,7,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 08:00:00,187,69.5,25.1,162.7,106.0,53,8,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 09:00:00,173,69.2,23.0,143.5,106.0,52,9,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 10:00:00,167,58.6,27.5,107.1,71.8,61,10,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 11:00:00,167,66.3,26.8,124.9,99.3,52,11,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 12:00:00,167,68.8,22.3,151.2,103.6,51,12,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 13:00:00,167,63.4,26.4,140.6,98.9,59,13,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 14:00:00,167,67.9,23.4,145.0,91.8,50,14,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 15:00:00,167,76.3,24.2,141.3,86.0,46,15,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 16:00:00,167,64.6,23.9,166.1,117.2,58,16,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 17:00:00,167,66.6,23.0,138.3,100.7,54,17,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 18:00:00,178,64.1,26.6,134.7,129.9,56,18,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 19:00:00,192,70.3,26.6,135.3,107.3,51,19,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 20:00:00,208,74.3,27.3,171.4,118.3,48,20,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 21:00:00,222,75.7,27.4,128.8,145.4,47,21,4,0,0,normal,realm1-shard1,alpha-realm-1
2026-03-20 22:00:00,235,73.2,29.2,184.3,116.7,48,22,4,0,0,normal,realm1-shard1,alpha-realm-1
